Season,Week,Contestant,Fan_Vote_Percentage,Is_Eliminated,Is_Feasible
2,2,Drew Lachey,0.13499999999838314,False,True
2,3,Tia Carrere,0.14285714286441883,False,True
2,3,George Hamilton,0.12087912088639682,False,True
2,3,Lisa Rinna,0.13736263736991333,False,True
2,3,Stacy Keibler,0.07692257690124907,True,True
2,3,Jerry Rice,0.10439560440288034,False,True
2,3,Giselle Fernandez,0.12087912088639684,False,True
2,3,Master P,0.14835214832982052,False,True
2,3,Drew Lachey,0.14835164835892428,False,True
2,4,Tia Carrere,0.15822784811789659,False,True
2,4,George Hamilton,0.13291139242169403,False,True
2,4,Lisa Rinna,0.05063241135082818,True,True
2,4,Stacy Keibler,0.16455696204194722,False,True
2,4,Jerry Rice,0.15189873419384595,False,True
2,4,Master P,0.16455746198373958,False,True
2,4,Drew Lachey,0.17721518989004845,False,True
2,5,Tia Carrere,0.15894089735099337,False,True
2,5,George Hamilton,0.14569486423841058,True,True
2,5,Lisa Rinna,0.16556291390728478,False,True
2,5,Stacy Keibler,0.1986754966887417,False,True
2,5,Jerry Rice,0.15231788079470202,False,True
2,5,Drew Lachey,0.17880794701986755,False,True
2,6,George Hamilton,0.17293233082706766,False,True
2,6,Lisa Rinna,0.20300751879699247,False,True
2,6,Stacy Keibler,0.22556390977443608,False,True
2,6,Jerry Rice,0.17293233082706766,False,True
2,6,Drew Lachey,0.22556390977443608,False,True
2,7,Lisa Rinna,0.25980392156862747,False,True
2,7,Stacy Keibler,0.2696078431372549,False,True
2,7,Jerry Rice,0.20098039215686275,False,True
2,7,Drew Lachey,0.2696078431372549,False,True
2,8,Stacy Keibler,0.339920718960216,False,True
2,8,Jerry Rice,0.3162063678588072,False,True
2,8,Drew Lachey,0.3438729131809768,False,True
3,1,Harry Hamlin,0.08018867924528303,False,True
3,1,Vivica A. Fox,0.10377358490566038,False,True
3,1,Monique Coleman,0.08962264150943397,False,True
3,1,Joey Lawrence,0.09905660377358491,False,True
3,1,Mario Lopez,0.12264150943396229,False,True
3,1,Emmitt Smith,0.04481057075471698,True,True
3,1,Shanna Moakler,0.0849056603773585,False,True
3,1,Willa Ford,0.10377358490566038,False,True
3,1,Sara Evans,0.08726440094339624,False,True
3,1,Jerry Springer,0.08254741981132077,False,True
3,1,Tucker Carlson,0.10141534433962265,False,True
3,2,Harry Hamlin,0.091304347825996,False,True
3,2,Vivica A. Fox,0.10434782608686557,False,True
3,2,Monique Coleman,0.11304347826077861,False,True
3,2,Joey Lawrence,0.1260869565216482,False,True
3,2,Mario Lopez,0.0826081956525377,True,True
3,2,Emmitt Smith,0.10434782608686557,False,True
3,2,Shanna Moakler,0.09565217391295251,False,True
3,2,Willa Ford,0.09999999999990905,False,True
3,2,Sara Evans,0.091304347825996,False,True
3,2,Jerry Springer,0.09130484782645076,False,True
3,3,Harry Hamlin,0.10628019323671498,False,True
3,3,Vivica A. Fox,0.13043478260869565,False,True
3,3,Monique Coleman,0.13043478260869565,False,True
3,3,Joey Lawrence,0.10144877536231885,True,True
3,3,Mario Lopez,0.10628019323671498,False,True
3,3,Emmitt Smith,0.09178743961352658,False,True
3,3,Willa Ford,0.10628019323671498,False,True
3,3,Sara Evans,0.12077294685990339,False,True
3,3,Jerry Springer,0.10628069323671498,False,True
3,4,Vivica A. Fox,0.12121212121212123,False,True
3,4,Monique Coleman,0.10100943434343433,True,True
3,4,Joey Lawrence,0.13636363636363638,False,True
3,4,Mario Lopez,0.14646464646464646,False,True
3,4,Emmitt Smith,0.12121212121212123,False,True
3,4,Willa Ford,0.14141414141414144,False,True
3,4,Sara Evans,0.12121245454545458,False,True
3,4,Jerry Springer,0.11111144444444444,False,True
3,5,Monique Coleman,0.14917127071823205,False,True
3,5,Joey Lawrence,0.13812154696132597,False,True
3,5,Mario Lopez,0.14917127071823205,False,True
3,5,Emmitt Smith,0.14917127071823205,False,True
3,5,Willa Ford,0.14917127071823205,False,True
3,5,Sara Evans,0.13259718508287296,False,True
3,5,Jerry Springer,0.13259618508287294,True,True
3,6,Monique Coleman,0.19491525423728814,False,True
3,6,Joey Lawrence,0.20338983050847456,False,True
3,6,Mario Lopez,0.23728813559322032,False,True
3,6,Emmitt Smith,0.211864406779661,False,True
3,6,Jerry Springer,0.15254237288135591,False,True
3,7,Monique Coleman,0.2,False,True
3,7,Joey Lawrence,0.2111111111111111,False,True
3,7,Mario Lopez,0.2074074074074074,False,True
3,7,Emmitt Smith,0.2111111111111111,False,True
3,7,Jerry Springer,0.1703703703703704,False,True
3,8,Monique Coleman,0.24311926605504586,False,True
3,8,Joey Lawrence,0.24770642201834864,False,True
3,8,Mario Lopez,0.26146788990825687,False,True
3,8,Emmitt Smith,0.24770642201834864,False,True
3,9,Joey Lawrence,0.33333333333333337,False,True
3,9,Mario Lopez,0.33333333333333337,False,True
3,9,Emmitt Smith,0.33333333333333337,False,True
3,10,Mario Lopez,0.5,False,True
3,10,Emmitt Smith,0.5,False,True
4,1,John Ratzenberger,0.0825242718433373,False,True
4,1,Ian Ziering,0.10194174757149263,False,True
4,1,Clyde Drexler,0.08009733738095587,False,True
4,1,Laila Ali,0.11165048543557032,False,True
4,1,Apolo Anton Ohno,0.0558244927207617,True,True
4,1,Shandi Finnessey,0.09223300970741496,False,True
4,1,Paulina Porizkova,0.09223300970741496,False,True
4,1,Heather Mills,0.08737864077537613,False,True
4,1,Billy Ray Cyrus,0.09466044417707235,False,True
4,1,Joey Fatone,0.11650485436760916,False,True
4,1,Leeza Gibbons,0.08495170631299469,False,True
4,2,John Ratzenberger,0.08571428571362427,False,True
4,2,Ian Ziering,0.08979591836668548,False,True
4,2,Clyde Drexler,0.09523842857319244,False,True
4,2,Laila Ali,0.11020408163199162,False,True
4,2,Apolo Anton Ohno,0.10612244897893039,False,True
4,2,Shandi Finnessey,0.08707516326707,False,True
4,2,Paulina Porizkova,0.08571428571362426,False,True
4,2,Heather Mills,0.09795918367280794,False,True
4,2,Billy Ray Cyrus,0.08571428571362426,False,True
4,2,Joey Fatone,0.0707476326548251,True,True
4,2,Leeza Gibbons,0.08571428571362427,False,True
4,3,John Ratzenberger,0.09174311926605504,False,True
4,3,Ian Ziering,0.11009174311926606,False,True
4,3,Clyde Drexler,0.09633077522935779,False,True
4,3,Laila Ali,0.07339399541284404,True,True
4,3,Apolo Anton Ohno,0.10550458715596331,False,True
4,3,Shandi Finnessey,0.09633027522935779,False,True
4,3,Heather Mills,0.11009174311926606,False,True
4,3,Billy Ray Cyrus,0.09633027522935779,False,True
4,3,Joey Fatone,0.11009174311926606,False,True
4,3,Leeza Gibbons,0.11009174311926606,False,True
4,4,John Ratzenberger,0.10263182894332626,False,True
4,4,Ian Ziering,0.060525565785431466,True,True
4,4,Clyde Drexler,0.10789498683806306,False,True
4,4,Laila Ali,0.11052631579270744,False,True
4,4,Apolo Anton Ohno,0.13684210526639165,False,True
4,4,Heather Mills,0.12105263158218114,False,True
4,4,Billy Ray Cyrus,0.11052631579270744,False,True
4,4,Joey Fatone,0.14736842105586534,False,True
4,4,Leeza Gibbons,0.1026318289433262,False,True
4,5,John Ratzenberger,0.10227272727272728,False,True
4,5,Ian Ziering,0.13636363636363638,False,True
4,5,Clyde Drexler,0.09659140909090909,False,True
4,5,Laila Ali,0.15909090909090912,False,True
4,5,Apolo Anton Ohno,0.17045454545454547,False,True
4,5,Heather Mills,0.11931818181818182,False,True
4,5,Billy Ray Cyrus,0.07386313636363637,True,True
4,5,Joey Fatone,0.14204545454545456,False,True
4,6,John Ratzenberger,0.11176470588235295,True,True
4,6,Ian Ziering,0.14117647058823532,False,True
4,6,Laila Ali,0.1647058823529412,False,True
4,6,Apolo Anton Ohno,0.1647058823529412,False,True
4,6,Heather Mills,0.13529411764705884,False,True
4,6,Billy Ray Cyrus,0.12352941176470589,False,True
4,6,Joey Fatone,0.15882352941176472,False,True
4,7,John Ratzenberger,0.14563106796116507,False,True
4,7,Ian Ziering,0.1747572815533981,False,True
4,7,Laila Ali,0.19093851132686085,False,True
4,7,Apolo Anton Ohno,0.1747572815533981,False,True
4,7,Billy Ray Cyrus,0.12297734627831716,False,True
4,7,Joey Fatone,0.19093851132686085,False,True
4,8,Ian Ziering,0.18725099601593626,False,True
4,8,Laila Ali,0.21115537848605576,False,True
4,8,Apolo Anton Ohno,0.23107569721115537,False,True
4,8,Billy Ray Cyrus,0.15139442231075695,False,True
4,8,Joey Fatone,0.2191235059760956,False,True
4,9,Ian Ziering,0.24472573839662445,False,True
4,9,Laila Ali,0.2531645569620253,False,True
4,9,Apolo Anton Ohno,0.24894514767932488,False,True
4,9,Joey Fatone,0.2531645569620253,False,True
4,10,Laila Ali,0.3281854310465651,False,True
4,10,Apolo Anton Ohno,0.33976850076853665,False,True
4,10,Joey Fatone,0.3320460681848982,False,True
5,1,Cameron Mathison,0.08171206225680934,False,True
5,1,Jane Seymour,0.0933852140077821,False,True
5,1,Sabrina Bryan,0.10116731517509728,False,True
5,1,Jennie Garth,0.08171206225680934,False,True
5,1,Floyd Mayweather Jr.,0.08171231225680932,False,True
5,1,Josie Maran,0.0894944134241245,False,True
5,1,Albert Reed,0.08171206225680934,False,True
5,1,Helio Castroneves,0.054473958171206247,True,True
5,1,Mel B,0.0933852140077821,False,True
5,1,Wayne Newton,0.07782126167315176,False,True
5,1,Marie Osmond,0.08171206225680934,False,True
5,1,Mark Cuban,0.08171206225680934,False,True
5,2,Cameron Mathison,0.08823529411632415,False,True
5,2,Jane Seymour,0.08823529411632415,False,True
5,2,Sabrina Bryan,0.10924369747766868,False,True
5,2,Jennie Garth,0.08823529411632415,False,True
5,2,Floyd Mayweather Jr.,0.08823529411632415,False,True
5,2,Albert Reed,0.08823529411632415,False,True
5,2,Helio Castroneves,0.11344537814993759,False,True
5,2,Mel B,0.06022342297271539,True,True
5,2,Wayne Newton,0.09383786835086669,False,True
5,2,Marie Osmond,0.10084033613313087,False,True
5,2,Mark Cuban,0.08123282633405994,False,True
5,3,Cameron Mathison,0.09623430962197578,False,True
5,3,Jane Seymour,0.11297071129561594,False,True
5,3,Sabrina Bryan,0.11297071129561594,False,True
5,3,Jennie Garth,0.1087866108772059,False,True
5,3,Floyd Mayweather Jr.,0.08995840899799869,False,True
5,3,Helio Castroneves,0.10041841004038582,False,True
5,3,Mel B,0.11297071129561594,False,True
5,3,Wayne Newton,0.1025107102532288,False,True
5,3,Marie Osmond,0.06903690690594845,True,True
5,3,Mark Cuban,0.09414250941640874,False,True
5,4,Cameron Mathison,0.11538461538461538,False,True
5,4,Jane Seymour,0.1111111111111111,False,True
5,4,Sabrina Bryan,0.12820512820512822,False,True
5,4,Jennie Garth,0.08974292307692307,True,True
5,4,Floyd Mayweather Jr.,0.10683794017094014,False,True
5,4,Helio Castroneves,0.11538461538461538,False,True
5,4,Mel B,0.1111111111111111,False,True
5,4,Marie Osmond,0.1111111111111111,False,True
5,4,Mark Cuban,0.11111144444444447,False,True
5,5,Cameron Mathison,0.10552713819095476,True,True
5,5,Jane Seymour,0.1306532663316583,False,True
5,5,Sabrina Bryan,0.1407035175879397,False,True
5,5,Jennie Garth,0.1256281407035176,False,True
5,5,Helio Castroneves,0.1155778894472362,False,True
5,5,Mel B,0.14572864321608042,False,True
5,5,Marie Osmond,0.10552763819095477,False,True
5,5,Mark Cuban,0.1306537663316583,False,True
5,6,Cameron Mathison,0.1388888888888889,False,True
5,6,Jane Seymour,0.12222222222222222,True,True
5,6,Sabrina Bryan,0.1388888888888889,False,True
5,6,Jennie Garth,0.15,False,True
5,6,Helio Castroneves,0.15555555555555556,False,True
5,6,Mel B,0.16666666666666666,False,True
5,6,Marie Osmond,0.1277777777777778,False,True
5,7,Cameron Mathison,0.1634615384615385,False,True
5,7,Jane Seymour,0.1602564102564103,False,True
5,7,Jennie Garth,0.16987179487179488,False,True
5,7,Helio Castroneves,0.16666666666666669,False,True
5,7,Mel B,0.1730769230769231,False,True
5,7,Marie Osmond,0.16666666666666669,False,True
5,8,Cameron Mathison,0.19391634980988595,False,True
5,8,Jennie Garth,0.19011406844106465,False,True
5,8,Helio Castroneves,0.2167300380228137,False,True
5,8,Mel B,0.2129277566539924,False,True
5,8,Marie Osmond,0.18631178707224336,False,True
5,9,Jennie Garth,0.24786324786324784,False,True
5,9,Helio Castroneves,0.2564102564102564,False,True
5,9,Mel B,0.2564102564102564,False,True
5,9,Marie Osmond,0.2393162393162393,False,True
5,10,Helio Castroneves,0.3529409540280161,False,True
5,10,Mel B,0.3571422268889026,False,True
5,10,Marie Osmond,0.28991681908308137,False,True
6,1,Cristian de la Fuente,0.08641975308641976,False,True
6,1,Steve Guttenberg,0.0754459828532236,False,True
6,1,Priscilla Presley,0.09876543209876545,False,True
6,1,Marlee Matlin,0.09053497942386833,False,True
6,1,Shannon Elizabeth,0.08641975308641976,False,True
6,1,Marissa Jaret Winokur,0.07544598285322361,False,True
6,1,Jason Taylor,0.09053497942386833,False,True
6,1,Kristi Yamaguchi,0.038407945816186534,True,True
6,1,Monica Seles,0.08779166186556932,False,True
6,1,Penn Jillette,0.08367643552812072,False,True
6,1,Adam Carolla,0.08779166186556929,False,True
6,1,Mario,0.09876543209876545,False,True
6,2,Cristian de la Fuente,0.07782101167557706,False,True
6,2,Steve Guttenberg,0.08365783754378749,False,True
6,2,Priscilla Presley,0.08171206225923465,False,True
6,2,Marlee Matlin,0.09338521401020743,False,True
6,2,Shannon Elizabeth,0.09338521401020741,False,True
6,2,Marissa Jaret Winokur,0.08171206225923465,False,True
6,2,Jason Taylor,0.040855281123554035,True,True
6,2,Kristi Yamaguchi,0.10505836576118018,False,True
6,2,Monica Seles,0.0875488881274451,False,True
6,2,Penn Jillette,0.0797667869601299,False,True
6,2,Adam Carolla,0.07392996109191947,False,True
6,2,Mario,0.10116731517752259,False,True
6,3,Cristian de la Fuente,0.07748454678556597,True,True
6,3,Steve Guttenberg,0.09502940643468878,False,True
6,3,Priscilla Presley,0.11403508771638785,False,True
6,3,Marlee Matlin,0.09502940643468874,False,True
6,3,Shannon Elizabeth,0.10526315789182644,False,True
6,3,Marissa Jaret Winokur,0.10380133625925021,False,True
6,3,Jason Taylor,0.10087719297954574,False,True
6,3,Kristi Yamaguchi,0.11842105262866855,False,True
6,3,Adam Carolla,0.09502940643468875,False,True
6,3,Mario,0.09502940643468871,False,True
6,4,Cristian de la Fuente,0.11555555555555556,False,True
6,4,Priscilla Presley,0.09777777777777777,False,True
6,4,Marlee Matlin,0.10666666666666667,False,True
6,4,Shannon Elizabeth,0.12444444444444444,False,True
6,4,Marissa Jaret Winokur,0.08444394444444445,True,True
6,4,Jason Taylor,0.1288888888888889,False,True
6,4,Kristi Yamaguchi,0.1288888888888889,False,True
6,4,Adam Carolla,0.10666716666666667,False,True
6,4,Mario,0.10666666666666667,False,True
6,5,Cristian de la Fuente,0.1173469387773292,False,True
6,5,Priscilla Presley,0.13010229081450755,False,True
6,5,Marlee Matlin,0.12500024999818105,False,True
6,5,Shannon Elizabeth,0.1198982091818545,False,True
6,5,Marissa Jaret Winokur,0.12244897959365574,False,True
6,5,Jason Taylor,0.13775510204263533,False,True
6,5,Kristi Yamaguchi,0.14795918367528837,False,True
6,5,Mario,0.09948904591654834,True,True
6,6,Cristian de la Fuente,0.15000000000000002,False,True
6,6,Marlee Matlin,0.13333383333333335,False,True
6,6,Shannon Elizabeth,0.11666616666666667,True,True
6,6,Marissa Jaret Winokur,0.14444444444444446,False,True
6,6,Jason Taylor,0.13333333333333336,False,True
6,6,Kristi Yamaguchi,0.16666666666666666,False,True
6,6,Mario,0.15555555555555556,False,True
6,7,Cristian de la Fuente,0.14886731391585764,False,True
6,7,Shannon Elizabeth,0.1650485436893204,False,True
6,7,Marissa Jaret Winokur,0.16828478964401297,False,True
6,7,Jason Taylor,0.17799352750809064,False,True
6,7,Kristi Yamaguchi,0.1747572815533981,False,True
6,7,Mario,0.1650485436893204,False,True
6,8,Cristian de la Fuente,0.21348314606741575,False,True
6,8,Marissa Jaret Winokur,0.1872659176029963,False,True
6,8,Jason Taylor,0.19475655430711614,False,True
6,8,Kristi Yamaguchi,0.2059925093632959,False,True
6,8,Mario,0.19850187265917604,False,True
6,9,Cristian de la Fuente,0.2545454545454545,False,True
6,9,Marissa Jaret Winokur,0.23636363636363636,False,True
6,9,Jason Taylor,0.24999999999999997,False,True
6,9,Kristi Yamaguchi,0.25909090909090904,False,True
6,10,Cristian de la Fuente,0.3076923076923077,False,True
6,10,Jason Taylor,0.33727810650887574,False,True
6,10,Kristi Yamaguchi,0.3550295857988166,False,True
7,1,Ted McGinley,0.07341269841493718,False,True
7,1,Cloris Leachman,0.07539707539178818,False,True
7,1,Susan Lucci,0.07341269841493717,False,True
7,1,Cody Linley,0.08134920635144512,False,True
7,1,Misty May-Treanor,0.08333333333557208,False,True
7,1,Maurice Greene,0.07738095238319113,False,True
7,1,Warren Sapp,0.08531746031969907,False,True
7,1,Jeffrey Ross,0.09127009126480407,False,True
7,1,Toni Braxton,0.08928571428795304,False,True
7,1,Lance Bass,0.08531746031969907,False,True
7,1,Kim Kardashian,0.07341269841493717,False,True
7,1,Rocco DiSpirito,0.06944469443940722,False,True
7,1,Brooke Burke,0.041665916661629485,True,True
7,2,Cloris Leachman,0.09502287443438916,False,True
7,2,Susan Lucci,0.09502262443438915,False,True
7,2,Cody Linley,0.09502262443438915,False,True
7,2,Misty May-Treanor,0.09502262443438915,False,True
7,2,Maurice Greene,0.08597285067873305,False,True
7,2,Warren Sapp,0.05429789253393664,True,True
7,2,Toni Braxton,0.10407239819004528,False,True
7,2,Lance Bass,0.0904977375565611,False,True
7,2,Kim Kardashian,0.08597310067873307,False,True
7,2,Rocco DiSpirito,0.09049798755656109,False,True
7,2,Brooke Burke,0.10859728506787333,False,True
7,3,Cloris Leachman,0.11055326382192501,False,True
7,3,Susan Lucci,0.10552763819014634,False,True
7,3,Cody Linley,0.10552763819014634,False,True
7,3,Maurice Greene,0.12060301507456846,False,True
7,3,Warren Sapp,0.12562814070270914,False,True
7,3,Toni Braxton,0.11055276381828703,False,True
7,3,Lance Bass,0.0804015100530808,True,True
7,3,Rocco DiSpirito,0.10050251256200564,False,True
7,3,Brooke Burke,0.14070351758713126,False,True
7,4,Cloris Leachman,0.10837438423645318,False,True
7,4,Susan Lucci,0.11822660098522167,False,True
7,4,Cody Linley,0.08702724794745482,True,True
7,4,Maurice Greene,0.10180657307060756,False,True
7,4,Warren Sapp,0.10837438423645318,False,True
7,4,Toni Braxton,0.10837438423645318,False,True
7,4,Lance Bass,0.1280788177339901,False,True
7,4,Rocco DiSpirito,0.11165878981937602,False,True
7,4,Brooke Burke,0.1280788177339901,False,True
7,5,Cloris Leachman,0.12820537820876618,False,True
7,5,Susan Lucci,0.12307717308056108,False,True
7,5,Cody Linley,0.1435897435861056,False,True
7,5,Maurice Greene,0.09743514743953538,True,True
7,5,Warren Sapp,0.12820512820149024,False,True
7,5,Toni Braxton,0.12307717308056108,False,True
7,5,Lance Bass,0.1076923076886697,False,True
7,5,Brooke Burke,0.14871794871431074,False,True
7,6,Cloris Leachman,0.1437504999896058,False,True
7,6,Susan Lucci,0.09374949998960577,True,True
7,6,Cody Linley,0.1437500000041577,False,True
7,6,Maurice Greene,0.13125000000415768,False,True
7,6,Warren Sapp,0.1562500000041577,False,True
7,6,Lance Bass,0.16875000000415769,False,True
7,6,Brooke Burke,0.16250000000415768,False,True
7,7,Susan Lucci,0.16326530612244897,False,True
7,7,Cody Linley,0.1496598639455782,False,True
7,7,Maurice Greene,0.17006802721088435,False,True
7,7,Warren Sapp,0.14285714285714285,False,True
7,7,Lance Bass,0.17006802721088435,False,True
7,7,Brooke Burke,0.2040816326530612,False,True
7,8,Cody Linley,0.18823529411764706,False,True
7,8,Maurice Greene,0.18823529411764706,False,True
7,8,Warren Sapp,0.21176470588235294,False,True
7,8,Lance Bass,0.19607843137254902,False,True
7,8,Brooke Burke,0.2156862745098039,False,True
7,9,Cody Linley,0.22885572139303487,False,True
7,9,Warren Sapp,0.2437810945273632,False,True
7,9,Lance Bass,0.28358208955223885,False,True
7,9,Brooke Burke,0.2437810945273632,False,True
7,10,Warren Sapp,0.3235294117647059,False,True
7,10,Lance Bass,0.3235294117647059,False,True
7,10,Brooke Burke,0.35294117647058826,False,True
8,1,Gilles Marini,0.09876543209876544,False,True
8,1,Denise Richards,0.07407407407407407,False,True
8,1,David Alan Grier,0.07818930041152264,False,True
8,1,Lawrence Taylor,0.06995909773662552,False,True
8,1,Ty Murray,0.07818955041152265,False,True
8,1,Shawn Johnson,0.04115151337448558,True,True
8,1,Steve Wozniak,0.08230477674897119,False,True
8,1,Belinda Carlisle,0.06995884773662552,False,True
8,1,Chuck Wicks,0.0823045267489712,False,True
8,1,Lil' Kim,0.08641975308641975,False,True
8,1,Steve-O,0.06995884773662552,False,True
8,1,Holly Madison,0.07407407407407407,False,True
8,1,Melissa Rycroft,0.0946502057613169,False,True
8,2,Gilles Marini,0.037735015725882316,True,True
8,2,Denise Richards,0.07924528301662917,False,True
8,2,David Alan Grier,0.07547186478248612,False,True
8,2,Lawrence Taylor,0.0754716981109688,False,True
8,2,Ty Murray,0.0754716981109688,False,True
8,2,Shawn Johnson,0.0905660377336103,False,True
8,2,Steve Wozniak,0.07547186478248613,False,True
8,2,Belinda Carlisle,0.07169827987682574,False,True
8,2,Chuck Wicks,0.0754716981109688,False,True
8,2,Lil' Kim,0.08679245282794992,False,True
8,2,Steve-O,0.08679261949946718,False,True
8,2,Holly Madison,0.07169827987682575,False,True
8,2,Melissa Rycroft,0.09811320754493105,False,True
8,3,Gilles Marini,0.10629921259842522,False,True
8,3,Denise Richards,0.07086634173228348,False,True
8,3,David Alan Grier,0.09448818897637797,False,True
8,3,Lawrence Taylor,0.07874015748031496,False,True
8,3,Ty Murray,0.09055118110236221,False,True
8,3,Shawn Johnson,0.10629921259842522,False,True
8,3,Steve Wozniak,0.09448838897637793,False,True
8,3,Chuck Wicks,0.09055118110236222,False,True
8,3,Lil' Kim,0.09842519685039372,False,True
8,3,Steve-O,0.07480334960629925,False,True
8,3,Holly Madison,0.06692933385826774,False,True
8,3,Melissa Rycroft,0.027558255118110248,True,True
8,4,Gilles Marini,0.12396694214611453,False,True
8,4,David Alan Grier,0.09090909090644511,False,True
8,4,Lawrence Taylor,0.07851239669156908,False,True
8,4,Ty Murray,0.03718933264925822,True,True
8,4,Shawn Johnson,0.10330578512132114,False,True
8,4,Steve Wozniak,0.09090934091372108,False,True
8,4,Chuck Wicks,0.09090909090644511,False,True
8,4,Lil' Kim,0.1115702479312385,False,True
8,4,Steve-O,0.07851264669884503,False,True
8,4,Holly Madison,0.07438041529388634,False,True
8,4,Melissa Rycroft,0.11983471074115587,False,True
8,5,Gilles Marini,0.13809523809685498,False,True
8,5,David Alan Grier,0.10476190476352162,False,True
8,5,Lawrence Taylor,0.10793684126660755,False,True
8,5,Ty Murray,0.10000000000161686,False,True
8,5,Shawn Johnson,0.12380952381114069,False,True
8,5,Chuck Wicks,0.10952380952542641,False,True
8,5,Lil' Kim,0.07936441269517891,True,True
8,5,Steve-O,0.11746065079041706,False,True
8,5,Melissa Rycroft,0.11904761904923593,False,True
8,6,Gilles Marini,0.13978494623474017,False,True
8,6,Lawrence Taylor,0.11827956989065413,False,True
8,6,Ty Murray,0.09677419354656812,False,True
8,6,Shawn Johnson,0.13978494623474017,False,True
8,6,Chuck Wicks,0.08602100538180105,True,True
8,6,Lil' Kim,0.15053763440678317,False,True
8,6,Steve-O,0.1236564139839516,False,True
8,6,Melissa Rycroft,0.14516129032076167,False,True
8,7,Gilles Marini,0.14835164835164832,False,True
8,7,Lawrence Taylor,0.11538461538461535,True,True
8,7,Ty Murray,0.13186813186813184,False,True
8,7,Shawn Johnson,0.1538461538461538,False,True
8,7,Chuck Wicks,0.14835164835164832,False,True
8,7,Lil' Kim,0.14285714285714282,False,True
8,7,Melissa Rycroft,0.1593406593406593,False,True
8,8,Gilles Marini,0.17628205128205127,False,True
8,8,Ty Murray,0.16666666666666666,False,True
8,8,Shawn Johnson,0.16666666666666666,False,True
8,8,Chuck Wicks,0.16346153846153846,False,True
8,8,Lil' Kim,0.1794871794871795,False,True
8,8,Melissa Rycroft,0.14743589743589744,False,True
8,9,Gilles Marini,0.2097378277153558,False,True
8,9,Ty Murray,0.17228464419475656,False,True
8,9,Shawn Johnson,0.2097378277153558,False,True
8,9,Lil' Kim,0.1947565543071161,False,True
8,9,Melissa Rycroft,0.21348314606741572,False,True
8,10,Gilles Marini,0.273972602739726,False,True
8,10,Ty Murray,0.21917808219178084,False,True
8,10,Shawn Johnson,0.2557077625570776,False,True
8,10,Melissa Rycroft,0.2511415525114155,False,True
8,11,Gilles Marini,0.3314285714285714,False,True
8,11,Shawn Johnson,0.3428571428571428,False,True
8,11,Melissa Rycroft,0.3257142857142857,False,True
9,1,Ashley Hamiliton,0.05747149332188872,False,True
9,1,Debi Mazar,0.05418740566283387,False,True
9,1,Melissa Joan Hart,0.059113533450529596,False,True
9,1,Mark Dacascos,0.07142836030699011,False,True
9,1,Chuck Liddell,0.05418740566283387,False,True
9,1,Natalie Coughlin,0.0665022325192944,False,True
9,1,Louie Vito,0.0665022325192944,False,True
9,1,Michael Irvin,0.057471247015499355,False,True
9,1,Joanna Krupa,0.08374392608261878,False,True
9,1,Kathy Ireland,0.05500842942804088,False,True
9,1,Tom DeLay,0.05500842942804087,False,True
