season,season_type,week,contestant,fan_mean,fan_std,ci_lower,ci_upper,ci_width,MCC_unweighted_week,MCC_weighted_week,ACC_mean_week
S3,Percent,Week_1,Harry Hamlin,0.07367505402917693,0.037049108924781346,0.024920694002832294,0.1661618620417931,0.1412411680389608,0.66,0.8820927092009965,1
S3,Percent,Week_1,Vivica A. Fox,0.10871780977648553,0.05260908824536794,0.03721144843474533,0.23823275316527903,0.2010213047305337,0.66,0.8820927092009965,1
S3,Percent,Week_1,Monique Coleman,0.08613773249152162,0.04378568938487338,0.028319018262796754,0.19359824262512418,0.16527922436232742,0.66,0.8820927092009965,1
S3,Percent,Week_1,Joey Lawrence,0.09927598670628207,0.04872772946430484,0.03334020483735856,0.21865558033065616,0.1853153754932976,0.66,0.8820927092009965,1
S3,Percent,Week_1,Mario Lopez,0.14576410234031673,0.06620030927069918,0.0507132456311773,0.3052044961716471,0.2544912505404698,0.66,0.8820927092009965,1
S3,Percent,Week_1,Emmitt Smith,0.12568066337761635,0.05943973590353516,0.04388389692266912,0.27132098717682407,0.22743709025415496,0.66,0.8820927092009965,1
S3,Percent,Week_1,Shanna Moakler,0.07851473801097572,0.03942526525666087,0.02619503143178912,0.17802457786707046,0.15182954643528135,0.66,0.8820927092009965,1
S3,Percent,Week_1,Willa Ford,0.10748866990919105,0.0533018731695462,0.03599147655393801,0.2350032477847683,0.1990117712308303,0.66,0.8820927092009965,1
S3,Percent,Week_1,Sara Evans,0.066807896200528,0.03340748786220579,0.02296877866897712,0.149940294306114,0.12697151563713688,0.66,0.8820927092009965,1
S3,Percent,Week_1,Jerry Springer,0.06982899235653234,0.03491115624449269,0.023837973353601733,0.15725538703937705,0.1334174136857753,0.66,0.8820927092009965,1
S3,Percent,Week_1,Tucker Carlson,0.03810835479974362,0.015771529138785476,0.013933353496441892,0.07441227525323087,0.06047892175678898,0.66,0.8820927092009965,1
S3,Percent,Week_2,Harry Hamlin,0.06276983656545039,0.03293459169602437,0.019989835042889058,0.14639169325779722,0.12640185821490815,0.061,0.3440907089334951,1
S3,Percent,Week_2,Vivica A. Fox,0.11573940177365936,0.05650243108034077,0.03917935715447128,0.253764435359853,0.2145850782053817,0.061,0.3440907089334951,1
S3,Percent,Week_2,Monique Coleman,0.12277008023042499,0.05900228311924506,0.04159032957040742,0.2684808230536404,0.22689049348323298,0.061,0.3440907089334951,1
S3,Percent,Week_2,Joey Lawrence,0.18967904731708735,0.08307310255064645,0.06834967789156571,0.38912123387841524,0.32077155598684953,0.061,0.3440907089334951,1
S3,Percent,Week_2,Mario Lopez,0.10149604482602065,0.049594010332900076,0.03401518048275142,0.22437492057132924,0.1903597400885778,0.061,0.3440907089334951,1
S3,Percent,Week_2,Emmitt Smith,0.12725029089761605,0.060753191958670065,0.0434750226756824,0.27630149808807664,0.23282647541239423,0.061,0.3440907089334951,1
S3,Percent,Week_2,Shanna Moakler,0.0737272127600331,0.03856738984426374,0.023857061941305123,0.1720195191937449,0.14816245725243976,0.061,0.3440907089334951,1
S3,Percent,Week_2,Willa Ford,0.10263481927607089,0.050629919671806474,0.033785711088051854,0.23095119117776589,0.19716548008971402,0.061,0.3440907089334951,1
S3,Percent,Week_2,Sara Evans,0.056343229057712725,0.029658270530418744,0.018322879894525003,0.13405592582411208,0.11573304592958708,0.061,0.3440907089334951,1
S3,Percent,Week_2,Jerry Springer,0.047590037295924745,0.02568242257197089,0.01499375113105274,0.11416246182118511,0.09916871069013238,0.061,0.3440907089334951,1
S3,Percent,Week_3,Harry Hamlin,0.07067749983857992,0.03743073621806429,0.02232382373018237,0.1658327747581603,0.14350895102797792,0.1562,0.5340013650961817,1
S3,Percent,Week_3,Vivica A. Fox,0.18058038357928424,0.07928161215769075,0.0655924006632986,0.3686959147232604,0.30310351405996183,0.1562,0.5340013650961817,1
S3,Percent,Week_3,Monique Coleman,0.18773639739600015,0.08133422032919332,0.06748853730393946,0.38067086651266935,0.3131823292087299,0.1562,0.5340013650961817,1
S3,Percent,Week_3,Joey Lawrence,0.14440786135198566,0.06741628918461315,0.04697253593651423,0.30652553205205707,0.25955299611554283,0.1562,0.5340013650961817,1
S3,Percent,Week_3,Mario Lopez,0.09434487274859334,0.04733121124191183,0.03062481857963473,0.2124520440693412,0.18182722548970648,0.1562,0.5340013650961817,1
S3,Percent,Week_3,Emmitt Smith,0.07673788466615986,0.03977373551597332,0.024146742441000173,0.17693211461903613,0.15278537217803595,0.1562,0.5340013650961817,1
S3,Percent,Week_3,Willa Ford,0.09369867462526882,0.04776340073727048,0.030668066146314052,0.2155112555987602,0.18484318945244615,0.1562,0.5340013650961817,1
S3,Percent,Week_3,Sara Evans,0.094239782662009,0.04735288105460309,0.03082614716588847,0.21019592013502425,0.17936977296913578,0.1562,0.5340013650961817,1
S3,Percent,Week_3,Jerry Springer,0.05757664313212105,0.030936800053634243,0.01808214023704875,0.13757714742332738,0.11949500718627863,0.1562,0.5340013650961817,1
S3,Percent,Week_4,Vivica A. Fox,0.14782399942370317,0.0701259972745134,0.05004314224517058,0.31763924322295906,0.26759610097778846,0.0118,0.34355579426031035,1
S3,Percent,Week_4,Monique Coleman,0.15206360510381495,0.07094554753520929,0.05101860944593983,0.3227143410841976,0.2716957316382578,0.0118,0.34355579426031035,1
S3,Percent,Week_4,Joey Lawrence,0.17633677303888318,0.07934441379924063,0.06022320888009986,0.36707357873960134,0.3068503698595015,0.0118,0.34355579426031035,1
S3,Percent,Week_4,Mario Lopez,0.16362444553351388,0.07509753343918292,0.056065399749625516,0.3412787656408156,0.28521336589119006,0.0118,0.34355579426031035,1
S3,Percent,Week_4,Emmitt Smith,0.09089881567505037,0.04631486966399394,0.029502477034201693,0.2075643533159515,0.1780618762817498,0.0118,0.34355579426031035,1
S3,Percent,Week_4,Willa Ford,0.14781177673192863,0.06898097456228204,0.049132320212228714,0.3151430126012603,0.26601069238903163,0.0118,0.34355579426031035,1
S3,Percent,Week_4,Sara Evans,0.06150791723263782,0.033264329135664635,0.018940654181397842,0.14786775474523992,0.12892710056384207,0.0118,0.34355579426031035,1
S3,Percent,Week_4,Jerry Springer,0.05993266726047012,0.03229712015612184,0.0185377567470319,0.14165421019350644,0.12311645344647454,0.0118,0.34355579426031035,1
S3,Percent,Week_5,Monique Coleman,0.193478963809357,0.08482950247334027,0.06808194234372249,0.39481597788999556,0.32673403554627306,0.0049,0.34808209361977416,1
S3,Percent,Week_5,Joey Lawrence,0.13641461807605249,0.06512808199071576,0.044717936635966016,0.2936503572408352,0.2489324206048692,0.0049,0.34808209361977416,1
S3,Percent,Week_5,Mario Lopez,0.2066772959391306,0.08999752728016672,0.07392144495783266,0.4178967698290808,0.34397532487124816,0.0049,0.34808209361977416,1
S3,Percent,Week_5,Emmitt Smith,0.14281325756537286,0.06751450757602882,0.047665904402742515,0.3104369567702614,0.26277105236751885,0.0049,0.34808209361977416,1
S3,Percent,Week_5,Willa Ford,0.18957506366536364,0.08334395626813951,0.06736190836902688,0.38750445659668753,0.32014254822766064,0.0049,0.34808209361977416,1
S3,Percent,Week_5,Sara Evans,0.06931478454208768,0.03759691317943108,0.020672549092720354,0.1654046418217607,0.14473209272904036,0.0049,0.34808209361977416,1
S3,Percent,Week_5,Jerry Springer,0.06172601640263674,0.033357768790523774,0.01918368799817023,0.146122897352497,0.1269392093543268,0.0049,0.34808209361977416,1
S3,Percent,Week_6,Monique Coleman,0.20598885125357524,0.09316579967840397,0.06816262176242852,0.4253988846001676,0.3572362628377391,,,-1
S3,Percent,Week_6,Joey Lawrence,0.18435639161596062,0.08586238485030266,0.06220373121021147,0.3913181805995788,0.3291144493893673,,,-1
S3,Percent,Week_6,Mario Lopez,0.3354148445598124,0.12039322419689226,0.13291218829486184,0.597046747931633,0.4641345596367712,,,-1
S3,Percent,Week_6,Emmitt Smith,0.19852156593633505,0.09027502615699672,0.06667637139950164,0.41462735146011476,0.3479509800606131,,,-1
S3,Percent,Week_6,Jerry Springer,0.07571834663431638,0.04163452888793754,0.022555920534776508,0.1850190869836782,0.16246316644890169,,,-1
S3,Percent,Week_7,Monique Coleman,0.19097096072808675,0.08748650504795871,0.06375008648006604,0.40102700037961014,0.3372769138995441,0.983,0.996474532063337,1
S3,Percent,Week_7,Joey Lawrence,0.2198509149513048,0.09658801339197985,0.07670451279294539,0.44365992631822915,0.36695541352528377,0.983,0.996474532063337,1
S3,Percent,Week_7,Mario Lopez,0.3075826416681582,0.11643197843722271,0.11755821522495931,0.5684214198744517,0.4508632046494924,0.983,0.996474532063337,1
S3,Percent,Week_7,Emmitt Smith,0.23046561967867293,0.0997581306129444,0.08036083652468612,0.46432667320754056,0.38396583668285444,0.983,0.996474532063337,1
S3,Percent,Week_7,Jerry Springer,0.05112986297275422,0.026884516872787513,0.015615402702010764,0.11934576414214086,0.10373036144013009,0.983,0.996474532063337,1
S3,Percent,Week_8,Monique Coleman,0.10461244082221204,0.04100905218753708,0.03790341638680607,0.19420414245986567,0.15630072607305961,0.5425,0.9310233168800397,1
S3,Percent,Week_8,Joey Lawrence,0.2212735251369257,0.09224813091567319,0.08327332322058933,0.44249095972396313,0.3592176365033738,0.5425,0.9310233168800397,1
S3,Percent,Week_8,Mario Lopez,0.45017251774882594,0.1349906606164668,0.21362572464586083,0.7216995266094143,0.5080738019635535,0.5425,0.9310233168800397,1
S3,Percent,Week_8,Emmitt Smith,0.22394151629018175,0.09248804627245784,0.08368140881532046,0.4396151957792913,0.3559337869639708,0.5425,0.9310233168800397,1
S3,Percent,Week_9,Joey Lawrence,0.2656519696947904,0.11632742169324457,0.08656634419573919,0.5311776031467975,0.44461125895105835,,,-1
S3,Percent,Week_9,Mario Lopez,0.46522318154822156,0.144051107874866,0.19906251589902585,0.7461781625148947,0.5471156466158689,,,-1
S3,Percent,Week_9,Emmitt Smith,0.26912484875698806,0.11875473718727426,0.0889944958671226,0.5414259245726645,0.45243142870554187,,,-1
S3,Percent,Week_10,Mario Lopez,0.5922131901334415,0.15640816725051154,0.26824489371818133,0.8634244858367889,0.5951795921186076,,,-1
S3,Percent,Week_10,Emmitt Smith,0.4077868098665597,0.1564081672505116,0.13653565247046034,0.7317360550409994,0.5952004025705391,,,-1
S4,Percent,Week_1,John Ratzenberger,0.07389977058276692,0.03818576724693606,0.0236109359365267,0.1686147779454177,0.14500384200889102,,,-1
S4,Percent,Week_1,Ian Ziering,0.10720260036805189,0.0517558729805064,0.036127315238506735,0.23412677404853927,0.19799945881003253,,,-1
S4,Percent,Week_1,Clyde Drexler,0.06726467043366785,0.03519603569898945,0.021569677622545642,0.15680136760161825,0.13523168997907262,,,-1
S4,Percent,Week_1,Laila Ali,0.13082314955416274,0.06149192705952357,0.04534171702069263,0.2822170588516056,0.23687534183091297,,,-1
S4,Percent,Week_1,Apolo Anton Ohno,0.10744686174533928,0.05253488364010798,0.035952174411354516,0.2399017898287115,0.20394961541735698,,,-1
S4,Percent,Week_1,Shandi Finnessey,0.08877372397476704,0.04398875941840287,0.029608847658249036,0.19751195247466774,0.1679031048164187,,,-1
S4,Percent,Week_1,Paulina Porizkova,0.08883293686819,0.044589294531745864,0.029478497817573595,0.19928850271457588,0.1698100048970023,,,-1
S4,Percent,Week_1,Heather Mills,0.08154749922352753,0.04083962260758385,0.026856403435379938,0.1824529810278209,0.15559657759244097,,,-1
S4,Percent,Week_1,Billy Ray Cyrus,0.05036591624574283,0.02723823260592403,0.01563588698914754,0.12052178178742247,0.10488589479827493,,,-1
S4,Percent,Week_1,Joey Fatone,0.14339001726297948,0.06523704912193153,0.05071165483173992,0.2988672133363136,0.2481555585045737,,,-1
S4,Percent,Week_1,Leeza Gibbons,0.06045285374080379,0.03128309717317809,0.019467690581780446,0.13794497038535514,0.1184772798035747,,,-1
S4,Percent,Week_2,John Ratzenberger,0.06281546197212867,0.03270766075341005,0.019719573455446775,0.14435748082726982,0.12463790737182304,0.036,0.23976500213204346,0
S4,Percent,Week_2,Ian Ziering,0.09012037791843587,0.04488235013144604,0.02903069432689329,0.20096123327858564,0.17193053895169236,0.036,0.23976500213204346,0
S4,Percent,Week_2,Clyde Drexler,0.040769066091118876,0.022056377809284634,0.012743625103318354,0.09726548825519689,0.08452186315187854,0.036,0.23976500213204346,0
S4,Percent,Week_2,Laila Ali,0.18825762403190865,0.0810788823354096,0.06900822780341934,0.3792428430816582,0.3102346152782388,0.036,0.23976500213204346,0
S4,Percent,Week_2,Apolo Anton Ohno,0.14575984488738905,0.06733590590118002,0.05031152767153301,0.3084471712121469,0.25813564354061386,0.036,0.23976500213204346,0
S4,Percent,Week_2,Shandi Finnessey,0.06290305482260863,0.033276392410554176,0.019854515792391503,0.1477132700036754,0.1278587542112839,0.036,0.23976500213204346,0
S4,Percent,Week_2,Paulina Porizkova,0.07144676778995597,0.036905828637732535,0.023075894049302697,0.16274858806561118,0.1396726940163085,0.036,0.23976500213204346,0
S4,Percent,Week_2,Heather Mills,0.09495952803081825,0.04698238426507546,0.030134833275944323,0.21054512690712474,0.1804102936311804,0.036,0.23976500213204346,0
S4,Percent,Week_2,Billy Ray Cyrus,0.048047550971146796,0.02555355521378934,0.015382479230694761,0.11254515016762055,0.0971626709369258,0.036,0.23976500213204346,0
S4,Percent,Week_2,Joey Fatone,0.14060289518973595,0.06619469663068599,0.0480278494698955,0.3023445969430065,0.254316747473111,0.036,0.23976500213204346,0
S4,Percent,Week_2,Leeza Gibbons,0.054317828294753526,0.028582001818674523,0.01720378322372355,0.12637014667206461,0.10916636344834106,0.036,0.23976500213204346,0
S4,Percent,Week_3,John Ratzenberger,0.05847217145532364,0.031024336389379407,0.018396821718691187,0.1384673028669757,0.12007048114828452,0.015,0.17342384189718352,0
S4,Percent,Week_3,Ian Ziering,0.12004370636718936,0.0575943845069164,0.039498982983918955,0.258290325328729,0.21879134234481,0.015,0.17342384189718352,0
S4,Percent,Week_3,Clyde Drexler,0.02959953400834062,0.016654225709515205,0.009095549129089156,0.0712144367296991,0.06211888760060994,0.015,0.17342384189718352,0
S4,Percent,Week_3,Laila Ali,0.14044766267007408,0.06473117185631606,0.04886207460882203,0.297296983122611,0.24843490851378897,0.015,0.17342384189718352,0
S4,Percent,Week_3,Apolo Anton Ohno,0.14865389994883726,0.06871264910661434,0.0519611408981763,0.31637047124326384,0.2644093303450875,0.015,0.17342384189718352,0
S4,Percent,Week_3,Shandi Finnessey,0.06705745850574138,0.0355216927804712,0.021513988158650098,0.1560248796663167,0.1345108915076666,0.015,0.17342384189718352,0
S4,Percent,Week_3,Heather Mills,0.12561890522979582,0.060721040808851406,0.041808001203880785,0.2738644304471122,0.2320564292432314,0.015,0.17342384189718352,0
S4,Percent,Week_3,Billy Ray Cyrus,0.05597547279427012,0.02988376283859022,0.017958490778442474,0.13192638192714712,0.11396789114870465,0.015,0.17342384189718352,0
S4,Percent,Week_3,Joey Fatone,0.16614836885342046,0.07480162510388941,0.057082746698138266,0.3447531960541514,0.2876704493560131,0.015,0.17342384189718352,0
S4,Percent,Week_3,Leeza Gibbons,0.08798282016700766,0.04417779629176442,0.028093667210381833,0.20002779708399687,0.17193412987361503,0.015,0.17342384189718352,0
S4,Percent,Week_4,John Ratzenberger,0.048170728722809614,0.026514439265599783,0.015059719913881072,0.11713304011338894,0.10207332019950788,0.1148,0.4286394867573339,1
